user_id,product_id,prod_percent_baskets,percent_reordered,average_order_position,days_since_prior_order2
194001,35211,0.2,1.0,4.0,8.0
194001,12614,0.2,0.0,4.0,30.0
194001,46526,0.2,0.0,4.0,30.0
194001,42244,0.2,1.0,5.0,8.0
194001,27845,0.2,1.0,5.0,16.0
194001,13409,0.2,0.0,5.0,30.0
194001,13198,0.2,1.0,6.0,11.0
194001,4962,0.2,0.0,6.0,30.0
194001,33043,0.2,0.0,6.0,30.0
194001,22474,0.2,0.0,7.0,16.0
194001,39561,0.2,0.0,8.0,16.0
194001,22883,0.2,0.0,8.0,30.0
194001,39427,0.2,0.0,8.0,30.0
194001,3952,0.2,0.0,9.0,30.0
194001,8087,0.2,0.0,10.0,16.0
194001,48679,0.2,0.0,11.0,30.0
194001,8193,0.2,0.0,12.0,30.0
194001,7185,0.2,0.0,13.0,16.0
194001,31893,0.2,0.0,14.0,30.0
194001,21463,0.2,0.0,15.0,30.0
194001,13263,0.2,0.0,16.0,30.0
194001,11448,0.2,0.0,17.0,30.0
194001,30563,0.2,0.0,18.0,30.0
194201,20114,0.75,0.666666666667,4.0,20.0
194201,7762,0.75,0.666666666667,5.33333333333,20.0
194201,25890,0.25,0.0,1.0,30.0
194201,48118,0.25,0.0,1.0,30.0
194201,12210,0.25,0.0,1.0,
194201,21938,0.25,0.0,2.0,30.0
194201,25097,0.25,0.0,2.0,30.0
194201,33772,0.25,0.0,2.0,30.0
194201,5991,0.25,0.0,2.0,
194201,37065,0.25,0.0,3.0,30.0
194201,46332,0.25,0.0,3.0,30.0
194201,24184,0.25,0.0,4.0,30.0
194201,10504,0.25,0.0,4.0,
194201,34243,0.25,0.0,5.0,
194201,32133,0.25,0.0,6.0,30.0
194201,45099,0.25,0.0,7.0,30.0
194201,663,0.25,0.0,7.0,
194201,44580,0.25,0.0,8.0,30.0
194201,8193,0.25,0.0,10.0,30.0
194201,18974,0.25,0.0,11.0,30.0
194201,34222,0.25,0.0,12.0,30.0
194401,35221,1.0,1.0,8.2,5.6
194401,44310,1.0,1.0,11.4,5.6
194401,41149,1.0,1.0,13.6,5.6
194401,44359,0.8,1.0,10.5,5.75
194401,21903,0.6,1.0,5.66666666667,7.0
194401,8277,0.6,1.0,6.0,4.33333333333
194401,32850,0.6,1.0,7.33333333333,5.33333333333
194401,30776,0.6,1.0,9.0,5.33333333333
194401,22708,0.6,1.0,10.0,5.0
194401,26790,0.6,1.0,10.3333333333,6.33333333333
194401,29370,0.6,1.0,11.0,6.33333333333
194401,44229,0.6,1.0,12.0,4.66666666667
194401,5646,0.6,1.0,14.6666666667,6.66666666667
194401,19894,0.6,0.666666666667,15.0,6.66666666667
194401,27355,0.6,1.0,18.3333333333,6.66666666667
194401,24838,0.4,1.0,9.5,7.0
194401,1819,0.4,1.0,13.0,3.5
194401,11992,0.4,1.0,14.0,5.0
194401,17021,0.4,1.0,14.5,5.0
194401,14778,0.4,1.0,15.5,5.0
194401,21380,0.4,1.0,16.5,6.0
194401,18337,0.4,1.0,18.0,5.0
194401,1215,0.4,0.5,18.0,5.5
194401,35750,0.4,0.5,20.0,7.5
194401,28199,0.4,1.0,20.5,5.0
194401,2450,0.4,1.0,21.5,5.0
194401,28123,0.4,1.0,22.5,5.0
194401,35530,0.4,1.0,25.5,6.5
194401,27336,0.4,0.5,25.5,7.0
194401,31477,0.2,1.0,1.0,2.0
194401,46906,0.2,0.0,1.0,5.0
194401,9934,0.2,0.0,1.0,8.0
194401,40706,0.2,1.0,2.0,8.0
194401,28204,0.2,1.0,3.0,5.0
194401,9666,0.2,1.0,3.0,8.0
194401,24852,0.2,1.0,5.0,5.0
194401,44275,0.2,1.0,6.0,5.0
194401,18829,0.2,1.0,7.0,7.0
194401,47626,0.2,0.0,7.0,5.0
194401,47766,0.2,1.0,8.0,5.0
194401,4920,0.2,1.0,9.0,2.0
194401,45405,0.2,1.0,10.0,2.0
194401,22186,0.2,1.0,10.0,5.0
194401,28342,0.2,1.0,10.0,7.0
194401,25890,0.2,1.0,10.0,8.0
194401,15899,0.2,0.0,10.0,6.0
194401,41844,0.2,0.0,11.0,6.0
194401,45104,0.2,1.0,12.0,5.0
194401,11891,0.2,1.0,12.0,7.0
194401,5612,0.2,0.0,13.0,5.0
194401,8580,0.2,0.0,14.0,6.0
194401,27620,0.2,0.0,15.0,5.0
194401,26209,0.2,0.0,15.0,6.0
194401,8424,0.2,1.0,16.0,6.0
194401,26940,0.2,1.0,17.0,6.0
194401,4781,0.2,1.0,17.0,8.0
194401,22963,0.2,0.0,17.0,5.0
194401,39947,0.2,1.0,19.0,2.0
194401,35946,0.2,1.0,19.0,5.0
194401,44632,0.2,1.0,20.0,5.0
194401,23001,0.2,0.0,21.0,2.0
194401,15576,0.2,1.0,22.0,8.0
194401,40516,0.2,1.0,23.0,5.0
194401,21616,0.2,1.0,26.0,8.0
194401,31997,0.2,1.0,28.0,8.0
194401,12000,0.2,0.0,29.0,5.0
194401,13535,0.2,1.0,30.0,5.0
194401,24184,0.2,1.0,31.0,8.0
194401,44670,0.2,1.0,32.0,5.0
194401,32,0.2,1.0,33.0,5.0
194601,27890,0.6,0.666666666667,6.0,16.0
194601,21903,0.6,0.666666666667,6.33333333333,18.0
194601,38164,0.4,0.5,3.0,18.5
194601,7562,0.4,0.5,3.5,21.5
194601,6873,0.4,0.5,4.0,12.0
194601,34262,0.4,0.5,5.0,3.5
194601,31343,0.4,0.5,5.5,15.0
194601,29487,0.4,0.5,6.0,18.5
194601,37335,0.4,0.5,7.0,18.5
194601,41751,0.4,0.5,7.5,12.0
194601,23001,0.2,0.0,1.0,11.0
194601,48171,0.2,0.0,1.0,13.0
194601,18994,0.2,0.0,1.0,30.0
194601,13457,0.2,0.0,1.0,
194601,31433,0.2,0.0,2.0,7.0
194601,48017,0.2,0.0,2.0,11.0
194601,16616,0.2,0.0,2.0,30.0
194601,19477,0.2,0.0,2.0,
194601,41690,0.2,0.0,3.0,7.0
194601,41588,0.2,0.0,3.0,11.0
194601,3849,0.2,0.0,3.0,
194601,19478,0.2,0.0,5.0,13.0
194601,1158,0.2,0.0,6.0,7.0
194601,24673,0.2,0.0,6.0,13.0
194601,40604,0.2,0.0,6.0,
194601,26314,0.2,0.0,7.0,7.0
194601,19677,0.2,0.0,7.0,13.0
194601,32734,0.2,0.0,8.0,11.0
194601,44761,0.2,0.0,8.0,13.0
194601,4461,0.2,0.0,8.0,30.0
194601,42585,0.2,0.0,10.0,7.0
194601,19508,0.2,0.0,10.0,13.0
194601,38739,0.2,0.0,11.0,7.0
194601,45364,0.2,0.0,12.0,7.0
194801,21195,1.0,0.666666666667,1.33333333333,20.0
194801,22128,1.0,0.666666666667,4.33333333333,20.0
194801,14290,0.666666666667,0.5,4.5,30.0
194801,26152,0.666666666667,0.5,5.0,15.0
194801,14419,0.666666666667,0.5,6.0,30.0
194801,9358,0.666666666667,0.5,7.0,30.0
194801,11759,0.666666666667,0.5,8.5,30.0
194801,42455,0.333333333333,0.0,1.0,
194801,25170,0.333333333333,0.0,3.0,30.0
194801,4724,0.333333333333,0.0,3.0,
194801,46473,0.333333333333,0.0,4.0,
194801,7751,0.333333333333,0.0,5.0,30.0
194801,44058,0.333333333333,0.0,5.0,
194801,31860,0.333333333333,0.0,6.0,30.0
194801,8926,0.333333333333,0.0,6.0,
194801,23537,0.333333333333,0.0,7.0,30.0
194801,8384,0.333333333333,0.0,8.0,30.0
194801,42629,0.333333333333,0.0,9.0,30.0
194801,19660,0.333333333333,0.0,10.0,30.0
194801,17924,0.333333333333,0.0,11.0,30.0
194801,45590,0.333333333333,0.0,11.0,30.0
194801,32538,0.333333333333,0.0,12.0,30.0
195001,40332,0.6,1.0,1.66666666667,20.6666666667
195001,10957,0.6,0.666666666667,3.0,20.3333333333
195001,34203,0.4,0.5,3.0,16.0
195001,16797,0.4,1.0,4.5,16.0
195001,2855,0.4,1.0,6.0,22.0
195001,264,0.4,0.5,7.0,21.0
195001,44683,0.4,0.5,9.5,21.0
195001,24028,0.2,0.0,1.0,13.0
195001,44156,0.2,0.0,1.0,23.0
195001,36624,0.2,0.0,3.0,23.0
195001,46294,0.2,0.0,3.0,25.0
195001,11821,0.2,0.0,4.0,19.0
195001,17813,0.2,0.0,4.0,25.0
195001,21288,0.2,0.0,5.0,13.0
195001,41844,0.2,0.0,5.0,19.0
195001,278,0.2,0.0,5.0,23.0
195001,30918,0.2,0.0,5.0,25.0
195001,5349,0.2,0.0,6.0,19.0
195001,9076,0.2,0.0,7.0,13.0
195001,14992,0.2,0.0,7.0,19.0
195001,21709,0.2,0.0,7.0,23.0
195001,8424,0.2,0.0,8.0,13.0
195001,7930,0.2,0.0,8.0,19.0
195001,48205,0.2,0.0,9.0,13.0
195001,21903,0.2,0.0,9.0,19.0
195001,48523,0.2,0.0,10.0,13.0
195001,42606,0.2,0.0,11.0,13.0
195001,3432,0.2,0.0,11.0,19.0
195001,38400,0.2,0.0,13.0,19.0
195001,47626,0.2,0.0,14.0,19.0
195201,35914,0.8,1.0,9.0,15.0
195201,41665,0.6,1.0,6.66666666667,15.0
195201,43295,0.6,0.666666666667,11.3333333333,13.6666666667
195201,46616,0.6,0.666666666667,12.0,13.6666666667
195201,37067,0.4,0.5,1.5,8.0
195201,19678,0.4,0.5,3.5,20.0
195201,24964,0.4,0.5,3.5,20.0
195201,17487,0.4,1.0,4.5,14.0
195201,17828,0.4,1.0,6.5,14.0
195201,40001,0.4,0.5,8.0,17.0
195201,24024,0.4,0.5,9.0,20.0
195201,11520,0.4,1.0,9.5,19.0
195201,6348,0.4,1.0,10.0,19.0
195201,32689,0.4,0.5,12.5,14.0
195201,36039,0.4,0.5,14.5,19.0
195201,47280,0.4,0.5,16.0,17.0
195201,18839,0.4,0.5,16.5,11.0
195201,20243,0.4,0.5,16.5,16.0
195201,13176,0.4,1.0,21.0,19.0
195201,11130,0.4,0.5,22.5,19.0
195201,48679,0.2,1.0,1.0,25.0
195201,6135,0.2,0.0,1.0,13.0
195201,24535,0.2,0.0,3.0,9.0
195201,11777,0.2,1.0,4.0,13.0
195201,21903,0.2,0.0,4.0,25.0
195201,7500,0.2,0.0,5.0,9.0
195201,2450,0.2,0.0,5.0,25.0
195201,47626,0.2,0.0,6.0,9.0
195201,148,0.2,0.0,6.0,25.0
195201,21405,0.2,0.0,7.0,9.0
195201,32227,0.2,0.0,7.0,13.0
195201,12440,0.2,0.0,7.0,15.0
195201,8277,0.2,0.0,7.0,25.0
195201,34126,0.2,0.0,8.0,9.0
195201,27966,0.2,0.0,8.0,25.0
195201,7781,0.2,0.0,9.0,13.0
195201,260,0.2,0.0,9.0,25.0
195201,32864,0.2,0.0,10.0,25.0
195201,14678,0.2,0.0,11.0,13.0
195201,283,0.2,0.0,13.0,13.0
195201,25837,0.2,0.0,13.0,25.0
195201,26911,0.2,0.0,14.0,13.0
195201,581,0.2,0.0,15.0,13.0
195201,36070,0.2,0.0,16.0,13.0
195201,24799,0.2,0.0,18.0,13.0
195201,16446,0.2,0.0,18.0,25.0
195201,21230,0.2,0.0,20.0,13.0
195201,48900,0.2,0.0,20.0,25.0
195201,46720,0.2,0.0,21.0,13.0
195201,34137,0.2,0.0,21.0,25.0
195201,34977,0.2,0.0,24.0,13.0
195201,36342,0.2,0.0,25.0,13.0
195201,2228,0.2,0.0,25.0,25.0
195201,33731,0.2,0.0,26.0,13.0
195201,10481,0.2,0.0,26.0,25.0
195201,8193,0.2,0.0,27.0,13.0
195201,13798,0.2,0.0,29.0,25.0
195201,23516,0.2,0.0,31.0,25.0
195201,48356,0.2,0.0,32.0,25.0
195201,3007,0.2,0.0,33.0,25.0
195201,7388,0.2,0.0,34.0,25.0
195401,16848,1.0,0.8,7.0,8.4
195401,26165,1.0,1.0,7.2,8.4
195401,29118,0.8,1.0,2.25,7.75
195401,13292,0.6,1.0,3.0,8.0
195401,4799,0.6,1.0,5.33333333333,8.0
195401,14858,0.6,1.0,6.0,5.66666666667
195401,25931,0.6,1.0,6.0,8.0
195401,18078,0.6,1.0,8.0,8.0
195401,24799,0.6,1.0,13.3333333333,7.0
195401,21137,0.4,0.5,5.5,12.5
195401,33198,0.4,0.5,6.0,5.0
195401,38944,0.4,0.5,6.5,10.5
195401,39275,0.4,0.5,10.5,9.0
195401,45104,0.4,1.0,13.5,7.0
195401,10749,0.2,1.0,1.0,11.0
195401,21938,0.2,1.0,2.0,11.0
195401,17461,0.2,0.0,3.0,11.0
195401,19366,0.2,0.0,4.0,7.0
195401,48679,0.2,0.0,4.0,11.0
195401,6692,0.2,1.0,5.0,14.0
195401,13176,0.2,0.0,5.0,11.0
195401,22295,0.2,1.0,6.0,7.0
195401,3464,0.2,0.0,6.0,11.0
195401,34969,0.2,0.0,7.0,11.0
195401,8193,0.2,1.0,8.0,7.0
195401,2979,0.2,1.0,8.0,11.0
195401,34684,0.2,0.0,9.0,7.0
195401,17789,0.2,1.0,10.0,7.0
195401,37646,0.2,0.0,10.0,3.0
195401,24964,0.2,0.0,10.0,14.0
195401,45007,0.2,1.0,11.0,3.0
195401,1879,0.2,1.0,11.0,7.0
195401,47209,0.2,1.0,11.0,11.0
195401,35747,0.2,0.0,11.0,14.0
195401,16521,0.2,1.0,12.0,11.0
195401,42265,0.2,1.0,13.0,7.0
195401,21543,0.2,0.0,13.0,11.0
195401,27881,0.2,0.0,13.0,14.0
195401,38290,0.2,1.0,14.0,7.0
195401,8309,0.2,1.0,14.0,14.0
195401,38439,0.2,0.0,14.0,3.0
195401,40252,0.2,0.0,15.0,3.0
195401,2825,0.2,0.0,15.0,7.0
195401,43789,0.2,0.0,16.0,3.0
195401,5450,0.2,0.0,16.0,7.0
195401,34126,0.2,1.0,17.0,3.0
195401,15226,0.2,1.0,17.0,11.0
195401,8174,0.2,0.0,17.0,7.0
195401,47626,0.2,0.0,18.0,7.0
195401,35939,0.2,1.0,19.0,11.0
195601,20600,1.0,1.0,2.4,10.8
195601,26088,1.0,1.0,3.2,10.8
195601,47788,0.4,1.0,1.0,5.5
195601,25588,0.4,1.0,3.0,20.0
195601,26620,0.4,0.5,6.5,20.0
195601,35221,0.4,1.0,7.0,5.0
195601,21417,0.4,1.0,7.0,5.5
195601,20144,0.4,1.0,7.5,5.5
195601,39275,0.4,1.0,7.5,10.5
195601,36011,0.2,1.0,1.0,10.0
195601,1700,0.2,1.0,1.0,30.0
195601,3599,0.2,1.0,2.0,30.0
195601,26165,0.2,0.0,3.0,3.0
195601,31712,0.2,0.0,4.0,3.0
195601,17902,0.2,0.0,4.0,11.0
195601,5240,0.2,1.0,5.0,0.0
195601,13066,0.2,0.0,5.0,3.0
195601,18564,0.2,0.0,5.0,10.0
195601,17997,0.2,1.0,6.0,0.0
195601,5438,0.2,1.0,7.0,0.0
195601,34217,0.2,0.0,7.0,11.0
195601,9623,0.2,0.0,8.0,10.0
195601,8031,0.2,0.0,8.0,11.0
195601,36695,0.2,0.0,9.0,11.0
195601,43713,0.2,1.0,10.0,0.0
195601,5764,0.2,1.0,10.0,11.0
195601,25821,0.2,1.0,11.0,0.0
195601,42828,0.2,1.0,12.0,0.0
195601,18883,0.2,1.0,12.0,11.0
195601,19272,0.2,1.0,13.0,0.0
195601,30237,0.2,0.0,13.0,11.0
195601,40389,0.2,0.0,14.0,11.0
195601,46091,0.2,0.0,15.0,11.0
195801,30339,1.0,0.666666666667,1.0,2.66666666667
195801,21137,0.333333333333,0.0,2.0,
196001,33783,0.4,0.5,1.0,29.0
196001,35470,0.2,0.0,1.0,2.0
196001,1957,0.2,0.0,1.0,8.0
196001,13176,0.2,0.0,1.0,14.0
196001,16953,0.2,1.0,2.0,2.0
196001,40969,0.2,0.0,2.0,8.0
196201,47209,0.6,1.0,2.0,8.33333333333
196201,13176,0.6,1.0,2.0,9.0
196201,30233,0.6,1.0,2.33333333333,7.33333333333
196201,17530,0.6,1.0,2.66666666667,9.0
196201,19816,0.6,0.666666666667,12.0,9.0
196201,226,0.4,1.0,4.5,9.5
196201,5973,0.4,1.0,5.5,2.0
196201,47667,0.4,1.0,7.0,10.5
196201,260,0.4,1.0,13.0,10.5
196201,17044,0.2,1.0,2.0,1.0
196201,47323,0.2,1.0,2.0,1.0
196201,49235,0.2,1.0,4.0,18.0
196201,41433,0.2,0.0,4.0,1.0
196201,3376,0.2,0.0,4.0,3.0
196201,21791,0.2,0.0,4.0,6.0
196201,46782,0.2,1.0,5.0,6.0
196201,23801,0.2,0.0,5.0,1.0
196201,40709,0.2,1.0,6.0,3.0
196201,31343,0.2,1.0,6.0,6.0
196201,36165,0.2,1.0,6.0,18.0
196201,15861,0.2,0.0,6.0,1.0
196201,42701,0.2,1.0,7.0,6.0
196201,46527,0.2,0.0,7.0,1.0
196201,15532,0.2,1.0,9.0,3.0
196201,31404,0.2,1.0,9.0,18.0
196201,29820,0.2,1.0,10.0,3.0
196201,16570,0.2,1.0,10.0,18.0
196201,21267,0.2,0.0,11.0,3.0
196201,28199,0.2,0.0,11.0,18.0
196201,10199,0.2,1.0,12.0,18.0
196201,20600,0.2,1.0,13.0,3.0
196201,8478,0.2,0.0,13.0,18.0
196201,21137,0.2,1.0,14.0,18.0
196201,15902,0.2,1.0,15.0,18.0
196201,39928,0.2,1.0,17.0,18.0
196201,5031,0.2,1.0,18.0,18.0
196201,5785,0.2,1.0,19.0,18.0
196201,14467,0.2,1.0,20.0,18.0
196201,23233,0.2,0.0,22.0,18.0
196401,32734,0.4,0.5,10.0,23.0
196401,24789,0.2,0.0,1.0,6.0
196401,8239,0.2,0.0,1.0,12.0
196401,23339,0.2,0.0,1.0,16.0
196401,16462,0.2,0.0,1.0,30.0
196401,43920,0.2,0.0,1.0,
196401,42216,0.2,0.0,2.0,6.0
196401,48946,0.2,0.0,2.0,12.0
196401,35939,0.2,0.0,2.0,16.0
196401,12320,0.2,0.0,2.0,30.0
196401,13167,0.2,0.0,2.0,
196401,34221,0.2,0.0,3.0,6.0
196401,38834,0.2,0.0,3.0,12.0
196401,26369,0.2,0.0,3.0,16.0
196401,7559,0.2,0.0,3.0,30.0
196401,20588,0.2,0.0,3.0,
196401,38400,0.2,0.0,4.0,6.0
196401,24852,0.2,0.0,4.0,12.0
196401,44514,0.2,0.0,4.0,16.0
196401,30257,0.2,0.0,4.0,30.0
196401,20740,0.2,0.0,4.0,
196401,30720,0.2,0.0,5.0,6.0
196401,29941,0.2,0.0,5.0,12.0
196401,47766,0.2,0.0,5.0,16.0
196401,36651,0.2,0.0,5.0,30.0
196401,41811,0.2,0.0,5.0,
196401,37687,0.2,0.0,6.0,6.0
196401,44910,0.2,0.0,6.0,12.0
196401,19505,0.2,0.0,6.0,16.0
196401,24630,0.2,0.0,6.0,30.0
196401,12932,0.2,0.0,6.0,
196401,24390,0.2,0.0,7.0,6.0
196401,24830,0.2,0.0,7.0,12.0
196401,18159,0.2,0.0,7.0,16.0
196401,22142,0.2,0.0,7.0,30.0
196401,11782,0.2,0.0,7.0,
196401,32303,0.2,0.0,8.0,6.0
196401,31805,0.2,0.0,8.0,12.0
196401,23385,0.2,0.0,8.0,16.0
196401,13858,0.2,0.0,8.0,30.0
196401,21137,0.2,0.0,8.0,
196401,22151,0.2,0.0,9.0,6.0
196401,44142,0.2,0.0,9.0,12.0
196401,7156,0.2,0.0,9.0,16.0
196401,5358,0.2,0.0,9.0,
196401,34993,0.2,0.0,10.0,6.0
196401,35805,0.2,0.0,10.0,12.0
196401,28849,0.2,0.0,10.0,16.0
196401,6975,0.2,0.0,10.0,
196401,42613,0.2,0.0,11.0,12.0
196401,36766,0.2,0.0,11.0,
196401,27243,0.2,0.0,12.0,12.0
196401,44449,0.2,0.0,12.0,16.0
196401,23115,0.2,0.0,12.0,
196401,10711,0.2,0.0,13.0,16.0
196401,32557,0.2,0.0,13.0,
196401,48094,0.2,0.0,14.0,16.0
196401,25659,0.2,0.0,14.0,
196601,45257,1.0,1.0,6.4,3.8
196601,24852,0.6,1.0,6.33333333333,4.0
196601,32285,0.4,1.0,3.5,4.5
196601,23082,0.4,1.0,4.0,4.5
196601,2619,0.4,0.5,7.5,4.5
196601,10343,0.4,0.5,8.5,4.5
196601,19174,0.4,0.5,9.5,4.5
196601,14874,0.4,1.0,10.0,4.5
196601,33249,0.4,0.5,12.0,4.5
196601,26706,0.4,1.0,12.5,4.5
196601,45364,0.4,1.0,14.5,4.5
196601,31942,0.2,1.0,1.0,4.0
196601,3589,0.2,0.0,1.0,2.0
196601,46584,0.2,0.0,1.0,3.0
196601,41777,0.2,0.0,2.0,2.0
196601,32691,0.2,0.0,2.0,5.0
196601,40549,0.2,0.0,3.0,2.0
196601,46484,0.2,0.0,3.0,4.0
196601,3110,0.2,0.0,3.0,5.0
196601,19863,0.2,1.0,4.0,3.0
196601,6154,0.2,0.0,4.0,2.0
196601,2038,0.2,0.0,4.0,5.0
196601,12094,0.2,0.0,4.0,5.0
196601,21333,0.2,1.0,5.0,4.0
196601,24203,0.2,0.0,5.0,3.0
196601,8390,0.2,0.0,5.0,5.0
196601,37500,0.2,0.0,5.0,5.0
196601,36601,0.2,1.0,6.0,3.0
196601,42980,0.2,0.0,6.0,2.0
196601,41319,0.2,0.0,6.0,5.0
196601,40063,0.2,0.0,7.0,2.0
196601,6377,0.2,0.0,7.0,5.0
196601,32303,0.2,1.0,8.0,4.0
196601,2439,0.2,0.0,8.0,5.0
196601,40354,0.2,1.0,9.0,5.0
196601,24427,0.2,1.0,10.0,4.0
196601,5077,0.2,1.0,10.0,5.0
196601,17316,0.2,0.0,10.0,5.0
196601,23431,0.2,1.0,12.0,4.0
196601,20358,0.2,1.0,12.0,5.0
196601,25146,0.2,0.0,12.0,5.0
196601,27760,0.2,0.0,13.0,5.0
196601,6410,0.2,0.0,14.0,5.0
196601,46677,0.2,0.0,14.0,5.0
196601,21067,0.2,1.0,15.0,4.0
196601,3856,0.2,1.0,15.0,5.0
196801,16540,0.6,0.666666666667,1.66666666667,16.0
196801,13176,0.6,0.666666666667,2.66666666667,16.0
196801,40571,0.6,0.666666666667,5.0,12.6666666667
196801,37417,0.4,0.5,3.5,9.0
196801,21137,0.4,0.5,4.0,9.0
196801,49683,0.4,0.5,5.5,9.0
196801,3787,0.4,0.5,6.0,9.0
196801,4462,0.4,0.5,6.0,15.0
196801,651,0.4,0.5,6.5,19.0
196801,31315,0.4,0.5,7.5,9.0
196801,34648,0.2,0.0,2.0,8.0
196801,39968,0.2,0.0,2.0,30.0
196801,19660,0.2,0.0,2.0,
196801,11941,0.2,0.0,3.0,10.0
196801,41290,0.2,0.0,3.0,
196801,27695,0.2,0.0,4.0,8.0
196801,27344,0.2,0.0,4.0,10.0
196801,5025,0.2,0.0,4.0,30.0
196801,4920,0.2,0.0,4.0,
196801,3737,0.2,0.0,5.0,10.0
196801,21387,0.2,0.0,6.0,10.0
196801,22935,0.2,0.0,6.0,10.0
196801,22963,0.2,0.0,6.0,
196801,12846,0.2,0.0,7.0,10.0
196801,47862,0.2,0.0,7.0,10.0
196801,13996,0.2,0.0,7.0,
196801,6300,0.2,0.0,8.0,10.0
196801,41677,0.2,0.0,8.0,10.0
196801,6760,0.2,0.0,8.0,
196801,32705,0.2,0.0,9.0,10.0
196801,5077,0.2,0.0,9.0,
196801,32156,0.2,0.0,10.0,
196801,22959,0.2,0.0,11.0,
196801,7371,0.2,0.0,12.0,8.0
196801,41198,0.2,0.0,12.0,
196801,10,0.2,0.0,13.0,8.0
196801,42706,0.2,0.0,13.0,
196801,19904,0.2,0.0,14.0,8.0
196801,26349,0.2,0.0,14.0,
196801,39299,0.2,0.0,15.0,8.0
196801,36192,0.2,0.0,16.0,8.0
197001,38289,0.6,1.0,2.33333333333,25.0
197001,32655,0.4,0.5,1.0,22.5
197001,34498,0.4,1.0,2.0,15.5
197001,45220,0.4,1.0,3.5,22.5
197001,13176,0.4,0.5,3.5,30.0
197001,48186,0.4,0.5,6.5,15.5
197001,45633,0.2,0.0,1.0,1.0
197001,24320,0.2,0.0,1.0,30.0
197001,3869,0.2,0.0,2.0,1.0
197001,19376,0.2,0.0,2.0,30.0
197001,47209,0.2,0.0,3.0,30.0
197001,6228,0.2,1.0,4.0,15.0
197001,26869,0.2,1.0,4.0,30.0
197001,8622,0.2,0.0,5.0,1.0
197001,39921,0.2,0.0,5.0,30.0
197001,30391,0.2,0.0,6.0,30.0
197001,37029,0.2,0.0,6.0,30.0
197001,33243,0.2,0.0,7.0,30.0
197001,141,0.2,0.0,8.0,30.0
197201,25890,1.0,1.0,7.4,14.0
197201,6489,0.8,1.0,3.25,15.75
197201,33754,0.8,0.75,3.5,15.75
197201,14917,0.8,0.75,5.25,15.75
197201,8061,0.8,0.75,6.5,15.75
197201,33787,0.6,0.666666666667,3.66666666667,17.3333333333
197201,22124,0.6,0.666666666667,6.0,15.3333333333
197201,30461,0.6,0.666666666667,12.6666666667,15.3333333333
197201,5337,0.6,0.666666666667,13.0,13.0
197201,11250,0.6,0.666666666667,13.0,16.0
197201,3376,0.6,0.666666666667,13.6666666667,17.3333333333
197201,22888,0.6,0.666666666667,14.6666666667,14.0
197201,35951,0.4,0.5,4.0,9.0
197201,4920,0.4,0.5,9.0,17.5
197201,22474,0.4,0.5,10.5,14.0
197201,25705,0.4,0.5,14.5,9.0
197201,48487,0.4,0.5,15.0,17.5
197201,25949,0.4,0.5,18.0,17.5
197201,29112,0.4,1.0,18.5,20.5
197201,23044,0.4,0.5,19.0,17.5
197201,21137,0.2,0.0,2.0,7.0
197201,24954,0.2,0.0,3.0,17.0
197201,34110,0.2,0.0,4.0,11.0
197201,35363,0.2,0.0,5.0,7.0
197201,11925,0.2,0.0,5.0,17.0
197201,30411,0.2,0.0,7.0,7.0
197201,18523,0.2,0.0,7.0,11.0
197201,13740,0.2,0.0,8.0,7.0
197201,16797,0.2,0.0,8.0,24.0
197201,7412,0.2,0.0,9.0,7.0
197201,40986,0.2,0.0,9.0,17.0
197201,29662,0.2,0.0,9.0,24.0
197201,47866,0.2,1.0,10.0,11.0
197201,28985,0.2,1.0,10.0,17.0
197201,26915,0.2,0.0,10.0,7.0
197201,31288,0.2,0.0,11.0,7.0
197201,4790,0.2,0.0,11.0,11.0
197201,5933,0.2,0.0,11.0,24.0
197201,11737,0.2,0.0,12.0,7.0
197201,2897,0.2,0.0,12.0,11.0
197201,46106,0.2,0.0,12.0,24.0
197201,25093,0.2,0.0,13.0,7.0
197201,14218,0.2,0.0,13.0,11.0
197201,38838,0.2,0.0,13.0,11.0
197201,2295,0.2,0.0,14.0,11.0
197201,1076,0.2,0.0,15.0,7.0
197201,5456,0.2,0.0,15.0,11.0
197201,27307,0.2,0.0,15.0,24.0
197201,34969,0.2,0.0,16.0,7.0
197201,31433,0.2,0.0,16.0,11.0
197201,35986,0.2,0.0,16.0,11.0
197201,7911,0.2,0.0,16.0,24.0
197201,47990,0.2,0.0,17.0,11.0
197201,24382,0.2,0.0,18.0,11.0
197201,34758,0.2,0.0,18.0,11.0
197201,14332,0.2,0.0,19.0,11.0
197201,24852,0.2,0.0,19.0,11.0
197201,42265,0.2,1.0,20.0,11.0
197201,1364,0.2,0.0,20.0,11.0
197201,16185,0.2,0.0,20.0,24.0
197201,5194,0.2,0.0,21.0,11.0
197201,5250,0.2,0.0,22.0,11.0
197201,17579,0.2,0.0,22.0,11.0
197201,6020,0.2,0.0,23.0,24.0
197201,39993,0.2,1.0,25.0,24.0
197401,14947,1.0,1.0,1.0,21.6
197401,8580,0.6,1.0,3.66666666667,24.3333333333
197401,1185,0.6,0.666666666667,4.0,24.3333333333
197401,6799,0.4,1.0,3.0,16.0
197401,11123,0.4,1.0,3.0,23.0
197401,2876,0.2,1.0,2.0,30.0
197401,33454,0.2,0.0,2.0,16.0
197401,33782,0.2,0.0,3.0,16.0
